2013-07-01,
2013-07-02,1.0027289937577213
2013-07-03,1.0047799621008515
2013-07-05,1.0141760707697136
2013-07-08,1.0186679619467407
2013-07-09,1.027943983004139
2013-07-10,1.0267359072685873
2013-07-11,1.0423535415987486
2013-07-12,1.0423935903116288
2013-07-15,1.0467340940235315
2013-07-16,1.0444274654579078
2013-07-17,1.0498027568163582
2013-07-18,1.053265667080935
2013-07-19,1.0438241909781645
2013-07-22,1.0474737217021317
2013-07-23,1.0421838142539606
2013-07-24,1.0472166287558964
2013-07-25,1.1135695812811484
2013-07-26,1.1184386685955974
2013-07-29,1.1206386767007517
2013-07-30,1.1305880330799396
2013-07-31,1.124848144276652
2013-08-01,1.143773610177145
2013-08-02,1.150236108617087
2013-08-05,1.154627691347643
2013-08-06,1.1455033733322244
2013-08-07,1.144160274143902
2013-08-08,1.1495764214616415
2013-08-09,1.1440009539400362
2013-08-12,1.1473449668533013
2013-08-13,1.1513573547829958
2013-08-14,1.1515241443184838
2013-08-15,1.1338066825654216
2013-08-16,1.133838857412497
2013-08-19,1.1322118491068762
2013-08-20,1.1356716968265634
2013-08-21,1.1319955445256893
2013-08-22,1.1417320818305523
2013-08-23,1.161966247823923
2013-08-26,1.1644674471799727
2013-08-27,1.1400937911547802
2013-08-28,1.1466932414818254
2013-08-29,1.153548065399465
2013-08-30,1.1548392944020438
2013-09-03,1.1583665961621026
2013-09-04,1.1698281453082393
2013-09-05,1.173363279909929
2013-09-06,1.1767792012135658
2013-09-09,1.1916752200632554
2013-09-10,1.2012191889153645
2013-09-11,1.1904759095766013
2013-09-12,1.1898994540210093
2013-09-13,1.1915066013068392
2013-09-16,1.188182290133227
2013-09-17,1.2015415364044006
2013-09-18,1.2172707228308735
2013-09-19,1.2186812880895606
2013-09-20,1.2152399053546414
2013-09-23,1.2191180979967107
2013-09-24,1.2231014245038359
2013-09-25,1.2222718531834007
2013-09-26,1.2295851854013993
2013-09-27,1.2282324033574512
2013-09-30,1.2187670206292438
2013-10-01,1.232731918118302
2013-10-02,1.233548508567234
2013-10-03,1.2209634490759482
2013-10-04,1.2326058723069104
2013-10-07,1.2239834426379361
2013-10-08,1.1988470523849604
2013-10-09,1.19724272354904
2013-10-10,1.2275050275038457
2013-10-11,1.227923427722337
2013-10-14,1.2391819635698509
2013-10-15,1.2341141097756747
2013-10-16,1.2549172110078313
2013-10-17,1.2570913032462785
2013-10-18,1.2973277139556747
2013-10-21,1.3034825624595319
2013-10-22,1.292148406596488
2013-10-23,1.2869357541515523
2013-10-24,1.2954649016673259
2013-10-25,1.307608683559185
2013-10-28,1.3074155287376514
2013-10-29,1.3102013196858786
2013-10-30,1.3088872040163004
2013-10-31,1.310266412703413
2013-11-01,1.3097331473487692
2013-11-04,1.3128300303445481
2013-11-05,1.3161702532163657
2013-11-06,1.3181744453863444
2013-11-07,1.2949925113162648
2013-11-08,1.3158383392882995
2013-11-11,1.3135294208020185
2013-11-12,1.314882598665251
2013-11-13,1.3320777306697724
2013-11-14,1.3292896908893592
2013-11-15,1.3346486222973786
2013-11-18,1.3225035819157338
2013-11-19,1.3215628295342892
2013-11-20,1.3139621799358796
2013-11-21,1.328027671560205
2013-11-22,1.3389245119203785
2013-11-25,1.3375306687252413
2013-11-26,1.343331448717475
2013-11-27,1.3532644681572614
2013-11-29,1.3582943366062938
2013-12-02,1.3542123260102126
2013-12-03,1.3520248985072971
2013-12-04,1.3525310618668671
2013-12-05,1.3483158014264154
2013-12-06,1.3581970668840002
2013-12-09,1.3714192282512323
2013-12-10,1.37008476834198
2013-12-11,1.3588507554999731
2013-12-12,1.3607983611978614
2013-12-13,1.357967952471403
2013-12-16,1.3688776797959459
2013-12-17,1.3677121022118146
2013-12-18,1.381375953050757
2013-12-19,1.3798218533721212
2013-12-20,1.3872624795061752
2013-12-23,1.4078394666171428
2013-12-24,1.4100178419179952
2013-12-26,1.415319425381655
2013-12-27,1.406269132245977
2013-12-30,1.3996031976873957
2013-12-31,1.4089375793541408
2014-01-02,1.4013882508000395
2014-01-03,1.3977780312988282
2014-01-06,1.4008438741759959
2014-01-07,1.4081344224306123
2014-01-08,1.4166714782726908
2014-01-09,1.416455366687272
2014-01-10,1.419074292869156
2014-01-13,1.4037622563357657
2014-01-14,1.4245850733570595
2014-01-15,1.4354974761500134
2014-01-16,1.430610766111234
2014-01-17,1.4239092865482663
2014-01-21,1.429134926067105
2014-01-22,1.4296674330538273
2014-01-23,1.4383193829502405
2014-01-24,1.4071787294135292
2014-01-27,1.4005388672253847
2014-01-28,1.3876554632843021
2014-01-29,1.368815182990678
2014-01-30,1.4069278317238465
2014-01-31,1.3994998665341556
2014-02-03,1.368648219119762
2014-02-04,1.3804741751099343
2014-02-05,1.3772540153888049
2014-02-06,1.3955348179396192
2014-02-07,1.419632028877958
2014-02-10,1.4217467541932152
2014-02-11,1.44014678508367
2014-02-12,1.4384154812246053
2014-02-13,1.4449171601943018
2014-02-14,1.4502345048603593
2014-02-18,1.4547912398908063
2014-02-19,1.4462310532992864
