A,0.17232409744539923
AAL,0.10740358084551291
AAP,0.1971456239394591
AAPL,0.1555957200125691
ABBV,0.16836014950667222
ABC,0.21413538488922113
ABT,0.21392697102018987
ACN,0.2824177529913333
ADBE,0.24288149609523746
ADI,0.19449099223545696
ADM,0.1813962414179736
ADP,0.17237634917697986
ADS,0.24129143373147444
ADSK,0.14603254616354
AEE,0.1889427777589956
AEP,0.15976205802827415
AES,0.1732027784855083
AET,0.2045818266442221
AFL,0.32113392829483745
AGENEN,0.6347414051813882
AGN,0.12965794640779565
AIG,0.3072425408565127
AIV,0.30684613047710185
AIZ,0.2401994376658656
AJG,0.26206139332525513
AKAM,0.14811164170368674
ALB,0.16492832473387287
ALGN,0.17533059869292067
ALK,0.1252823093557227
ALL,0.25988703225748466
ALLE,0.24365957136941374
ALTAIC,0.662905189947676
ALXN,0.3148663674490243
AMAT,0.1278454051803718
AMD,0.2867198032054955
AME,0.2005950654005918
AMG,0.20143277102943724
AMGN,0.18244800631967661
AMP,0.2086462139571278
AMT,0.28222213447031097
AMZN,0.09546797722056999
ANDV,0.1792503393120985
ANSS,0.22426152188232812
ANTM,0.182929162598232
AON,0.20128460911096602
AOS,0.25135304870604347
APA,0.07682418960322412
APC,0.13285311352336604
APD,0.2182785965105415
APH,0.3376842278500195
ARE,0.15765098769788155
ARMENA,0.6797940569408748
ARNC,0.14682088659730208
ATVI,0.14566340019961965
AVB,0.23956663031337144
AVGO,0.10499843664014055
AVY,0.16439334883207432
AWK,0.21084399546580068
AXP,0.18412612467981904
AYI,0.1870941406442277
AZO,0.2334779606297971
BA,0.08439786532780574
BAC,0.14348322940567187
BAKERI,0.6536198771251583
BAX,0.21952749553928996
BBT,0.1562303945514083
BBY,0.10024338337665539
BCR,0.20741782492476502
BDX,0.2511266731133305
BEN,0.2197246614635041
BIFLOR,0.6589679208667658
BIIB,0.1887882908744093
BK,0.149938615858614
BLK,0.14150321123367415
BLL,0.18603864594660757
BMY,0.24642374305537862
BSX,0.17973885318712873
BWA,0.08126563439380874
BXP,0.20090315027597294
C,0.19384137595022966
CA,0.2639560789764245
CAG,0.2735117215390258
CAH,0.27951869399344076
CAT,0.24086835871424372
CB,0.27755134974569695
CBG,0.1273889057113019
CBOE,0.274414918924195
CBS,0.24604518274125486
CCI,0.26509721762506033
CCL,0.14457720436863974
CELG,0.14206591473767394
CERN,0.14219486790331892
CF,0.1370459246412289
CFG,0.12219914438757504
CHD,0.2606008965238338
CHK,0.1706269075398692
CHRW,0.20969100295791357
CHTR,0.22565619506699508
CI,0.23134290897928378
CINF,0.24056718058443205
CL,0.2705123427689702
CLUSIA,0.6282179652497066
CLX,0.2597077120914425
CMA,0.0792875385446471
CMCSA,0.26889641725982205
CME,0.1567992308351136
CMG,0.1422527504474107
CMI,0.22711912311134197
CMS,0.26225057887892544
CNC,0.21803834040185127
CNP,0.33093789467109347
COF,0.1920866460692059
COG,0.19859465812422716
COL,0.24644008879308105
COO,0.1894199298417839
COP,0.09880138865650301
COST,0.24079267963032347
COTY,0.12064947543967267
CPB,0.2812406321827521
CRM,0.3080261915429324
CSCO,0.24812146060444995
CSRA,0.32441658597935263
CSX,0.1829469554176052
CTAS,0.20859182585739156
CTL,0.1613938255454006
CTSH,0.17324530390778525
CTXS,0.22270382773655228
CVS,0.2553296969053569
CVX,0.13132509223680447
CXO,0.14545850011458078
D,0.2163590505741656
DAL,0.12590912126886888
DASYST,0.6466486758968901
DE,0.2661498749994313
DFS,0.3041464557224355
DG,0.2348714893346946
DGX,0.20273976365198065
DHI,0.16574067388076585
DHR,0.327272917878626
DIS,0.2229528111492799
DISCA,0.2776305467264476
DISCK,0.2508689711271555
DISH,0.16250167626380563
DLR,0.14082519676089789
DLTR,0.12214463260893815
DOV,0.2430236727837084
DPS,0.23883532501673577
DRE,0.2526646507387602
DRI,0.15918481822752245
DTE,0.1940773646313818
DUK,0.2166305102361088
DVA,0.19693687978892682
DVN,0.14535828517145333
EA,0.08774693683274493
EBAY,0.1471229224438334
ECL,0.19246600799062585
ED,0.2079599102504427
EFX,0.31964075231040534
EIX,0.24761498095197731
EL,0.2754835374625575
EMN,0.25613065113190836
EMR,0.21067048489035156
EOG,0.15040606278203705
EQIX,0.2169811880160446
EQR,0.26685923310331794
EQT,0.16795967691494929
ES,0.20289686459504697
ESRX,0.14478542763244584
ESS,0.16373303189932242
ETFC,0.139319754475148
ETN,0.23384564236017447
ETR,0.17464768630962546
EVHC,0.23912354845277356
EW,0.12724571737639823
EXC,0.14793547919305317
EXPD,0.20804815622323047
EXPE,0.2071712989308515
EXR,0.19314991363845035
F,0.2386905320033118
FAST,0.2661009247642526
FB,0.1770393284418017
FBHS,0.19928712207322152
FCX,0.18418335895490578
FDX,0.18877507499627388
FE,0.17620468321499738
FFIV,0.20566827519527175
FIS,0.22726441622692184
FISV,0.2384911802426566
FITB,0.19084816422668893
FL,0.090062753233485
FLIR,0.2815950001656722
FLR,0.24324165242440354
FLS,0.1643970647500983
FMC,0.1274376962648209
FOX,0.17643344666142408
FOXA,0.23525681251548414
FRT,0.24315955627252994
FTI,0.08133740299695237
FTV,0.3997922134305162
GD,0.19566702119513368
GE,0.24674618331682463
GESNER,0.6381328011137036
GGP,0.1890985255916542
GILD,0.10797658491537143
GIS,0.3081052410476197
GLW,0.22757731986873397
GM,0.27886991491639845
GOOG,0.20649998659087232
GOOGL,0.1806989873072542
GPC,0.19776054017110956
GPN,0.15280528658461268
GPS,0.13552852186452413
GREIGI,0.6388530539753764
GRMN,0.22825825765128582
