,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2011-01-07 00:00:00+00:00,0.009478774802853094,0.002171135504615197,0.005308999126641648,0.019682734066890892,0.0004987281458918824,0.026726658074834226,-0.03229977674151991,-0.00890831278421771,-0.01278469481048588,0.004007205039747619,-0.0025998073801922024,-0.003197371927350901,0.013644826355589714,0.004473978380118186,0.001001488533378104,-0.0017279847957863143,-0.0029654675597453415,0.0055144352397376905,0.010997101316950792,0.0016427380601108364
2011-01-10 00:00:00+00:00,0.008443872051028006,0.0019712393715507386,0.054492397231267385,0.0400620765422777,-0.032049272645235466,-0.023726373517720993,0.021585426004813772,0.025913316037991907,-0.04277344476265499,-0.00023972011550387896,0.0014510329611472405,-0.01926655872891878,0.015052649791291572,0.021976184599402735,-0.007929975188228742,-0.0010415490298250197,0.004405687543587377,-0.013074173065435183,-0.01971192813557116,0.009748838999072881
2011-01-11 00:00:00+00:00,-0.044913958835721794,-0.08474170569867583,-0.004579302906279818,-0.004309184417114231,-0.009436768143972086,0.03019138998601057,0.011337742902311349,-0.029956577364431334,0.014150974291067842,-0.0026530247526716324,-0.009434528360494018,-0.009032277009285165,0.01171100712338398,-0.0045137679334156175,0.0015919242683514784,0.010423357459903708,-0.005638661611125206,-0.008690729515063859,0.018111672990197624,0.015079655744294795
2011-01-12 00:00:00+00:00,-0.06766845481493419,-0.023670640368200133,-0.0006086240986762724,0.038472530950465295,0.0021467684031756086,-0.00505044781027784,-0.01956993660319843,-0.03317188812877156,0.04965147233572898,0.02709056239162353,0.004954869952747678,-0.012721152819200863,-0.011045238951455507,-0.014298300767684898,0.014943872026084902,0.00015851614742854277,0.005404241047138181,-0.0030164549871999056,-0.01104760240342721,0.008649052868338981
2011-01-13 00:00:00+00:00,0.0006890728334803271,0.024718283772370033,0.02041398348339331,-0.01471523816965406,-0.024668820550291938,0.0008635413348375839,0.02428024036516665,0.00096667235344471,0.002964996744443228,0.025756641107593948,0.033532448218971,-0.02005830685202898,-0.025316554028676552,0.0031860161937844506,-0.007525398049845809,0.006190806335059705,-0.02036100186368438,0.009922117160796329,0.019696583501595734,-0.02787320830567356
2011-01-14 00:00:00+00:00,-0.064860611270937,-0.025672180895955226,-0.0022022457705484963,-0.006767021494773168,-0.010809577521234503,-0.014921061226786518,0.0006805228385679282,0.03137078140816705,0.011111878532570816,-0.024025443439953637,0.025995686277275224,-0.0001119281502608246,0.013919502646640491,-0.014456192157106583,-0.025301231737356066,-0.021449992098547362,0.0006774436081823243,-0.021542019067169887,0.03706226406541099,0.003935059577345407
2011-01-18 00:00:00+00:00,0.002831918055785033,-0.08568674187820993,0.029213770975861298,-0.07721523080145494,-0.0019136566537555062,0.0062141813574546735,0.012640543423311359,-0.013009433783448963,-0.023373194973656298,0.01684335008777611,0.018936206971840553,0.001990561042582765,-0.017772910723951995,-0.00877674743681603,0.027022422947477864,0.034154391044839034,0.008328797386651474,-0.041549400011100676,-0.0027924671757220553,-0.010720618272246789
2011-01-19 00:00:00+00:00,0.1541555509229157,-0.013443158444363747,-0.000836655190879552,0.01162955742674647,0.0026579368650199125,-0.010111070319148175,-0.012083710271823657,-0.009071193320336868,-0.035549928193830245,0.02717409032892507,-0.03272061828574409,-0.001650173943107042,-0.00834224101456953,-0.006273054094200112,0.005943656780684004,-0.014325531364640908,0.0017807054206672927,0.02344096205847567,-0.01718089829104936,-0.009951930324854705
2011-01-20 00:00:00+00:00,0.012340502870591527,0.024595519038859846,-0.048367697058754835,-0.029690501940830075,0.038632645064034764,-0.018984397467144015,-0.011364979603901856,-0.031697503947625556,0.044485884669793446,0.014248297994703056,0.027704030588612517,0.009443053088801289,0.011768751148293866,-0.021037472110776823,0.007797934695953728,-0.02611225180084273,0.014910632027074579,0.02743501031784316,-0.026640364800842902,0.004241052183604282
2011-01-21 00:00:00+00:00,0.01548722204664206,-0.04528594195978856,-0.025339626344219626,0.006443700601169449,0.023440737569702597,-0.021568274518840257,0.001785695991769614,-0.0300799609964487,0.015827178617139212,0.02821761801458396,0.02009813236932675,-0.0025731237480587504,0.007431803733701693,-0.016084141766946333,-0.012306524997313035,0.008054432515088606,-0.018808197973553525,0.0178526570325931,-0.0050216713446651715,-0.02728155940234286
