,Equity(0 [A]),Equity(1 [AAL]),Equity(3 [AAPL]),Equity(4 [ABBV]),Equity(17 [AET]),Equity(19 [AGN]),Equity(20 [AIG]),Equity(35 [AMGN]),Equity(38 [AMZN]),Equity(41 [ANTM]),Equity(45 [APC]),Equity(52 [AVGO]),Equity(55 [AXP]),Equity(58 [BA]),Equity(59 [BAC]),Equity(66 [BIIB]),Equity(70 [BMY]),Equity(74 [C]),Equity(78 [CAT]),Equity(85 [CELG]),Equity(98 [CMCSA]),Equity(100 [CMG]),Equity(109 [COP]),Equity(110 [COST]),Equity(114 [CSCO]),Equity(121 [CVS]),Equity(122 [CVX]),Equity(124 [D]),Equity(125 [DAL]),Equity(132 [DIS]),Equity(147 [EBAY]),Equity(155 [EOG]),Equity(160 [ESRX]),Equity(173 [FB]),Equity(175 [FCX]),Equity(176 [FDX]),Equity(188 [FOXA]),Equity(192 [GE]),Equity(194 [GILD]),Equity(198 [GOOG]),Equity(199 [GOOGL]),Equity(204 [GS]),Equity(207 [HAL]),Equity(214 [HD]),Equity(220 [HON]),Equity(231 [IBM]),Equity(235 [ILMN]),Equity(238 [INTC]),Equity(251 [JNJ]),Equity(253 [JPM]),Equity(261 [KMI]),Equity(263 [KO]),Equity(268 [L]),Equity(275 [LLY]),Equity(279 [LOW]),Equity(284 [LYB]),Equity(292 [MCD]),Equity(294 [MCK]),Equity(296 [MDLZ]),Equity(297 [MDT]),Equity(305 [MO]),Equity(306 [MON]),Equity(309 [MRK]),Equity(312 [MSFT]),Equity(316 [MU]),Equity(317 [MYL]),Equity(323 [NFLX]),Equity(326 [NKE]),Equity(339 [O]),Equity(342 [ORCL]),Equity(344 [OXY]),Equity(351 [PEP]),Equity(352 [PFE]),Equity(361 [PM]),Equity(374 [PXD]),Equity(375 [PYPL]),Equity(376 [QCOM]),Equity(381 [REGN]),Equity(395 [SBUX]),Equity(397 [SCHW]),Equity(402 [SLB]),Equity(417 [SWKS]),Equity(422 [T]),Equity(426 [TGT]),Equity(437 [TWX]),Equity(438 [TXN]),Equity(440 [UAA]),Equity(441 [UAL]),Equity(445 [UNH]),Equity(447 [UNP]),Equity(448 [UPS]),Equity(450 [USB]),Equity(451 [UTX]),Equity(452 [V]),Equity(456 [VLO]),Equity(465 [WBA]),Equity(468 [WFC]),Equity(472 [WMB]),Equity(473 [WMT]),Equity(483 [XOM])
2011-01-07 00:00:00+00:00,0.008436524362437137,0.014230271668822958,0.007146394962145308,0.0,0.002149583731404281,0.015637340072658157,0.012085820017540438,0.007559016088725556,-0.0019907457225869507,0.015791679366046862,0.0028167811873158755,-0.008601807972601683,-0.008272081724180924,0.008436524362437137,-0.013153983353150989,0.0017743080198722172,-0.001559378197943606,-0.002017188123805025,0.002027356143283976,0.0028818443804032867,-0.0027143862471096236,-0.009889624724061852,0.0021075083157706676,0.0,0.0009457941715433904,0.0005850234009361355,0.005513208425462768,-0.0002883672645480617,0.006905158069883566,-0.005040940232830082,-0.02549194991055459,0.015513531876344855,-0.013330994562357423,0.0,0.01196541445574284,0.0005424832169254046,-0.008774807282270092,-0.006978993919292353,-0.0002883672645480617,0.0,0.004793645738205177,-0.008828234931282375,0.006018692670505699,-0.0011683447304216,-0.0010980082131013535,-0.004914715235617262,-0.020000000000000018,-0.005269930755560925,-0.009653121902874151,-0.018885999726289793,0.0,-0.0017158818834795975,0.007766990291262044,-0.0011521165495966823,-0.005834361066312521,-0.010047359801708455,0.0021698960823204327,-0.011480456394035277,-0.0025679068705776187,-0.0027430858101783473,-0.00776040469073358,0.014117760431723969,0.00784548269068397,-0.007596539354294163,0.007575757575757569,-0.006233303650934996,0.007354387068863932,-0.0027346831448855635,0.0009457941715433904,-0.0045110132158590055,-0.0028019013897987444,-0.006730554105451647,0.008833538483817183,-0.02252177024931412,-0.0011311570937261317,0.0,-0.017846423789075194,-0.0061206645292918305,0.025695029486099363,-0.004481860577796537,0.012797313143303901,0.0029654955866449395,-0.0027430858101783473,0.002194520485961915,0.001029866117404854,-0.0009053706587476285,-0.019985358711566592,0.007766990291262044,0.002075234559962613,0.028421479640991842,-0.004690802247461212,-0.007592190889370909,-0.0008745080891997548,-0.002890841813136036,0.002134591618919268,-0.005967507066784727,-0.020206624126405393,0.01586059743954471,0.0022274220402287437,0.005460910933547725
2011-01-10 00:00:00+00:00,-0.004174276024001999,0.006195335276967917,0.018851576038593,0.0,0.0018725954172482684,0.01576594090202188,-0.06194783784926228,-0.00942912780567784,-0.004366812227074246,0.011082981715893059,0.00280886921734691,0.02213295842538665,0.0022360123608775595,-0.004174276024001999,0.010542962572482883,-0.007116864715164373,-0.0022939138074088428,-0.00606379618907249,-0.0036260920974839905,-0.04597701149425282,0.0009072580645161921,-0.002630874877374456,-0.0034460041554756904,-0.002412759238561546,-0.008622216972775099,0.003702981874878164,-0.008564443094194352,-0.02238375447098173,-0.030736181112120953,0.0012596221133660546,0.020376319412574784,0.007314897413023935,0.0014222222222222136,0.0,0.012701330715076509,0.00977069919801199,-0.004136675767353215,0.004314243963537745,-0.02238375447098173,0.0,-0.0036193211589589103,-0.005445246105676649,-0.007305778468087665,0.00027522620153441757,-0.007364741574515832,-0.001958993940400111,0.004416692049954429,0.0014168668761165293,-0.007025198646998798,-0.005495885060677774,0.0,0.002198505016588692,0.009633911368015502,-0.011757702038993956,0.013359416002671987,0.017928999374049903,-0.010893651572305707,-0.005399768581346498,0.0006293266205159576,0.0024917481069186564,-0.006141011528880025,-0.005844063286929213,-0.004014381959716484,-0.013310652774824572,-0.010989010989010839,0.0044802867383513245,0.04786444912938226,0.007646469440489412,-0.008622216972775099,0.0003540198959182117,-0.004151755759337905,-0.005124354763021977,-0.004378095169740859,0.0015864880037099738,-0.0002287753654686142,0.0,-0.000775722244422905,-0.027859237536656978,-0.00034223134839139746,0.0033461093873576875,-0.010791726819227798,0.048281619590927916,0.0024917481069186564,0.0030926904149171097,-0.000685871056241405,0.004820936639118534,0.03122432210353332,0.009633911368015502,0.0,0.022902645267854904,-0.00013810724027207844,0.006102003642987297,-0.007847279861163403,-0.015771773164791725,-0.004204035874439405,0.02171540184983045,-0.009536362226701733,-0.006791290345165568,-0.006487821304299035,-0.0060810022824584475
2011-01-11 00:00:00+00:00,-0.0018862981399004886,-0.04364360738862738,-0.002367435125381956,0.0,0.014918779310813646,-0.01289927465503049,0.028749746524570075,-0.004428349715468349,-0.0018410223088586308,0.012111432598857608,0.03526715613461806,0.011750373339621145,0.01306026270931504,-0.0018862981399004886,0.02012072434607637,0.02091982355993771,-0.005087564817532475,0.006100790137055778,0.005999551681852289,0.027639971651311157,-0.005136468929398785,-0.01287611212947648,0.019298245614035148,0.008376162614927685,0.004348603085721159,0.004271844660194146,0.01571551560607598,0.013867579369762684,-0.019861904355979898,-0.0025440313111546597,0.0035980930107042397,0.018752213956783503,0.009408840759808301,0.0,0.023866988468758565,-0.007975837574808353,-0.014372351914929027,0.006512852490819565,0.013867579369762684,0.0,0.0029312947363295816,-0.0023594897766305856,0.03172717526729052,0.01368873602751508,0.0018603827072996015,-0.002436914683034641,0.021076573161485923,0.017408956692913424,0.0017737644118358542,0.004600538599640824,0.0,-0.005863114231014599,-0.019465648854961715,0.012198795180722977,0.0032958237205140684,0.03491896165502717,0.00461751577651226,0.011820466786355288,0.002572898799313883,0.0005487588366313023,-0.006995045176333536,0.016121837762059554,-0.006729286415253055,-0.0038789759503492505,0.019883040935672502,0.007359500446030287,-0.006557377049180246,-0.001779359430604921,0.004348603085721159,-0.0016279152068514602,0.011791294094526616,0.004226255612995722,-0.0021626297577854725,-0.008650940637489168,0.022871330175510796,0.0,0.007339794862143645,0.0,-0.015542622389592586,-0.0021828765462043043,0.0195792272346329,-0.002820546854260697,0.0005487588366313023,-0.00056261955665593,0.005795775184931129,0.003607373471375519,-0.015067004708439025,-0.019465648854961715,0.016392486290981223,0.0011327484816350264,-0.005404192133706354,-0.007603874355028628,0.005871168910183133,0.0010015317544478375,0.018125527723050983,-0.00292381220129323,0.006418786692759193,0.025024672212039967,0.01043926247288507,0.007442421804284338
2011-01-12 00:00:00+00:00,0.017253749103190108,-0.008237076311304659,0.00813289097779002,0.0,0.0033484011384563583,-0.012893343932372958,-0.010841236119932485,0.011743676082392795,-0.0014104372355430161,0.000971247411533982,0.013022327894837593,-0.03658962905418528,-0.0008908024645533086,0.017253749103190108,0.020381328073635796,-0.013168345140896487,0.01327564165601336,0.02833982524476264,-0.0049020892861822984,-0.001551724137931143,-0.0030370520348248498,-0.014131074776937425,0.007633016538202586,0.005908080843709307,0.011506524317912215,-0.014726733694251148,0.006752097460062112,0.017519352773412322,0.012958775439206871,-0.005829759802685186,0.016581518329300104,0.019797891991741867,-0.0019345761519521387,0.0,0.0044324455010678054,0.018109650210865746,-0.003455832771409373,0.002133957458525515,0.017519352773412322,0.0,0.0013982483055947625,0.01364162000770941,0.012946528869917096,-0.0008821633359346048,0.013330091077902617,0.012356075070242944,-0.00579150579150578,0.012032166394582378,0.0036820925553320283,0.025466324137160656,0.0,0.005576730190571588,0.008174386920980714,0.0034221098050883914,0.0020179266976394494,0.007384772090654357,-0.004051546567250597,-0.006458664546899806,0.0067293983461647056,0.004936120789779341,-0.0004109186968007661,0.033080396337639595,0.005398729710656358,0.01561959155417103,0.07110091743119251,0.0006641576267434335,0.012038703870386858,-0.0034602076124569114,0.011506524317912215,-0.0014533338059621315,0.005979550215735596,0.0060308871604102254,0.008235804074555597,0.010176740984734867,0.022482969989150003,0.0,0.005184493227463838,-0.016289592760180938,-0.0018778689664764592,0.013915896937287231,0.02662944119272681,0.008518851286146933,0.004936120789779341,0.004728664715154318,0.0064826749564030894,0.004780561446389386,0.011620210340516302,0.008174386920980714,-0.005624748895138532,0.00625917812176513,0.0027948962763648666,0.024582687220651378,0.006456881039149653,0.010123006297451553,0.01653121026151383,0.009050922009812057,0.019444660496227728,0.020493776218966975,0.010309047810725058,0.011763335662706709
2011-01-13 00:00:00+00:00,-0.004558512376791168,0.0009546539379474694,0.0036565578078937566,0.0,-0.0003003504088102682,0.004419390320553163,-0.0207244708174652,-0.009326978387706464,0.007877009995653994,-0.0019406100106185153,-0.01769744385243155,0.006370197153570123,0.0013373950516382127,-0.004558512376791168,-0.014676403207331101,0.0017706237424546245,-0.0018924689440994458,-0.007882721483999044,0.006954689146469795,-0.011396995337592752,0.0004061738424046002,0.054991500895851475,-0.02081940834261664,0.0015428581447129996,-0.0019350299050074904,0.001439084219133191,-0.0029253117954278762,0.007951035350646452,0.007984888812569757,0.0023117476248202262,-0.004232057838123748,-0.006393044367728029,0.015506607929515415,0.0,-0.030950375095278204,0.006634325713273048,-0.01598579040852577,-0.0037779914823464766,0.007951035350646452,0.0,-0.000294127153431023,-0.0005865329457489521,-0.016551609415287438,0.012632865826739614,-0.002377887824778102,-0.001877733213641597,0.03883495145631066,-0.0005974429441987228,0.006575386404185757,-0.005827251933340549,0.0,0.005705394190871349,0.0023166023166023564,-0.003706998813760354,0.0044960659423005644,-0.009268621503201957,-0.012648491581916055,0.0055434114840056115,-0.0019260182405256288,0.015506115766156237,0.0024665257223397408,-0.001866634291437852,-0.06619169620608567,-0.012610233033698237,0.031049250535331918,0.005752212389380507,0.013711321104317165,-0.01394149831649838,-0.0019350299050074904,0.0075967341143059475,-0.011074334574541655,0.002707901469736873,-0.008168529664660307,-0.001606034797420497,0.008160943431315681,0.0,-0.008967984759072567,0.0064397424103035394,0.006550066197477555,0.021516332034761776,0.0017669795692987211,-0.0025076714950340584,0.015506115766156237,-0.0005378753922008483,-0.002711966552412459,-0.005365958360163181,0.008142493638676918,0.0023166023166023564,0.019018759018758935,0.009593530945716466,0.004172004293182763,0.0022256843979524543,0.0008864449051955159,-0.020217910621686208,0.01958011530512338,0.010674267191997044,-0.003776607919432351,0.02432778489116516,-0.0010845746917815813,0.0016938282162179963
2011-01-14 00:00:00+00:00,0.003438860855740522,-0.009155937052932717,0.008106200332445246,0.0,0.03321538256108969,-0.008408784246240475,-0.055779144433390604,0.003193563103977448,0.01735568371691909,0.028156871377210457,0.03033382310533761,0.023276311045230758,0.026415374341470788,0.003438860855740522,0.03255104265058484,-0.014059612758094309,-0.002333608828819944,0.01787188377084359,-0.0013734826287148394,0.003493449781659441,0.007917174177831887,0.02286187075422408,0.006826111139202062,0.012708971553610393,0.006168850243816415,0.006303275743819281,0.007055658122593789,0.0026105215368028567,0.011158432708688215,0.0007594295840014365,0.01638037896228073,0.027774203234246952,-0.0006940829429116224,0.0,0.0023804102585331943,0.0020905079934423476,0.0028365136668384583,0.011721712749086288,0.0026105215368028567,0.0,0.012146822330495688,0.019992518928400926,0.01936738836265217,0.017606224219457456,0.007872293898972371,0.007929370023515903,-0.007189072609633307,-0.009863701578192385,-0.005735794945330608,0.01035332785538201,0.0,-0.0042448526203038295,-0.0030816640986133237,0.00029766334275938,0.02284595300261083,0.005783296478993227,0.019129230502899608,-0.0030832184822607855,-0.0031783869686135002,-0.0018651997976733004,0.0016403046280022426,-0.006005686396740151,-0.013267185327169417,0.003926306251887723,0.008307372793354029,0.0030796304443467815,-3.655638822885887e-05,0.018300165395080725,0.006168850243816415,0.003699267192784683,0.009329633090214395,-0.0019369738508530077,0.006574194480566398,0.003022252553072091,0.008311902514187786,0.0,0.0032820705176295206,0.051188299817184646,0.00893042575285552,0.015078620042243474,0.02731231396758904,0.022328073831497264,-0.0018651997976733004,-0.006323437079558625,-0.013898855610529837,0.016724212343547595,0.014999639431744205,-0.0030816640986133237,0.029567532357189563,-0.0036492890995261096,0.0031720309617806475,0.023184543637574828,-0.005283936532716971,-0.00029733587059932454,-0.0020270991144777373,-0.004810749536896197,0.026995979322228747,-0.0022368421052630927,0.00035453135386664947,0.01474257945889157
2011-01-18 00:00:00+00:00,0.034253534709904,-0.062084897487727386,-0.02247419420414254,0.0,0.00798035604665448,0.029285897410613826,-0.01537319508632462,0.013994542748470229,0.013245033112582849,-0.00913453818843557,0.0021457511461775436,-0.04341868295356677,0.002578375382539244,0.034253534709904,-0.01639574977130398,0.006600391134289563,-0.0030700258272015057,-0.06433234662016951,0.028293360229490583,-0.009747606614447402,0.002618328298086503,-0.009323513133807304,0.005474085978304677,0.0012445765846744727,0.000291953754525176,0.00172010904842268,0.005599295114117719,0.012565800645270686,-0.08221716788813083,0.002529510961214232,0.009321369457269801,0.022870975146595418,0.019968744573710673,0.0,0.002106306529550128,-0.000318411893233117,0.014056741235964676,-0.01158590608600829,0.012565800645270686,0.0,0.02475275988960446,-0.0018272866374131613,0.0012445034431263213,0.0036250988663326655,-0.004729876328921745,0.0043305281770849025,0.027805937726285368,0.00012075107166586996,-0.007191074254351726,-0.003551290392539541,0.0,0.005537848605577711,-0.033230293663060295,-0.003459306650795968,0.00036466405324109274,-0.003001860307796478,0.008374384236453203,0.010518214468958398,-0.009280874565848696,0.013714249516992405,-0.0032752368698091283,0.004022883015173617,-0.010512683781519039,0.012721334020973085,-0.005149330587023715,0.04517543859649109,0.011479125539226365,-0.00015718327569946844,0.000291953754525176,0.00912632946049352,0.012642312368740916,-0.0031536911248787325,0.002153161558889005,-0.00794595776735596,0.0021415580642036858,0.0,0.01902046920272915,0.026956521739130324,0.009194455880334962,0.0021386047049305468,-0.0017303822937624336,0.007700770077007757,0.013714249516992405,-0.007988446089271961,-0.009613543222643628,0.02387774594078329,0.009378330373001953,-0.033230293663060295,0.002695788518141562,-0.00506588022641874,0.007458198003127636,-0.00221382992577146,0.006187278352071113,0.0012491820831599387,0.023252084669660222,0.012807334351993438,-0.007941834451901553,-0.00797837267572199,0.006024897000841634,0.0111632421938197
2011-01-19 00:00:00+00:00,-0.010223791128280202,-0.008928571428571397,-0.00531447848791522,0.0,-0.028399256362587333,-0.017780502759043526,-0.04044359055424496,-0.00542270605263695,-0.022901960784313724,-0.01444030321035672,-0.040176612184644855,0.00036835427495596207,-0.02437148488198826,-0.010223791128280202,-0.04199456288453285,-0.011495183356269756,-0.0058656760191611035,-0.008342542633643202,-0.007171700444569051,-0.01001933555985235,0.014061872237846496,-0.01448216587881379,-0.004695070176314875,-0.007302798542893174,-0.018621213005662218,-0.014676818402721503,-0.004070096099491383,-0.014254569847392151,-0.02156952730610362,-0.0075974208017942635,-0.011910926980838954,-0.013995144541689597,-0.0057882192713654135,0.0,-0.028993570722057327,-0.015233722871452415,-0.009720226523539877,-0.014479762807695029,-0.014254569847392151,0.0,-0.012319009990492624,-0.04688697591040669,-0.01997016904209481,-0.010836014973402586,-0.0076517265434251636,0.03345967314667653,-0.02099478652951947,-0.0034409900392394777,0.007404567831490461,-0.02323366977718533,0.0,-0.0009509093070249053,-0.025579536370903266,-0.004031204508976871,-0.024378018773352772,-0.023027013273398067,0.008978656739046187,-0.009477870864009419,0.004195402298850626,-0.008498406548772097,-0.0037554277666940195,-0.046085406541842455,0.001154823312033093,-0.006620268205737467,-0.03002070393374756,-0.03441040704993692,-0.01449327743241291,-0.004716239584970916,-0.018621213005662218,0.002191380569759094,-0.002838001937482071,-0.010071322937531546,-0.003222803122538087,0.006588938421594026,-0.017729430209832198,0.0,-0.016785141022701233,-0.06011854360711266,0.0002719608376393623,-0.029703541354250795,-0.005764501955093371,-0.025944002054970494,-0.008498406548772097,-0.0018425841674249988,-0.012491298630984637,-0.019865948037589787,-0.02850707397761676,-0.025579536370903266,-0.007846149625524768,-0.008749073697798426,-0.011513859275053218,-0.028887148699208276,0.004274465691788576,-0.029348859315589393,-0.03092514234968413,-0.016458196181698526,-0.02093434058706345,-0.008374875373878377,-0.002003610903166142,-0.005967999999999973
2011-01-20 00:00:00+00:00,-0.008495676457723533,0.02195298747022889,-0.01818899832744847,0.0,-0.005113486408023227,0.008192883895131065,0.008541159772911477,0.005800725603132051,-0.026274950500347782,-0.008056707528728335,-0.001579559940142805,-0.002168398658047632,0.0006651556957035787,-0.008495676457723533,0.011798969457097908,0.03835885676848738,0.008604582554823548,0.008412726160300643,-0.020207852193995457,0.0055042613636364646,0.0069334389857369505,-0.02742772424017803,-0.008255131228985801,0.0040173913043477505,-0.002438734237449447,0.02347757464158895,-0.0027954364854124725,0.0005670863105362578,0.013977485928705402,0.0020339557614621473,0.057651991614255715,-0.0007862448531998911,-0.0063356164383561175,0.0,-0.03701109908533351,-0.008799812627563797,0.030215090474564832,0.005457216819422239,0.0005670863105362578,0.0,-0.007883782069287637,-0.004805040307841679,-0.004594008060652244,0.024133581197716136,0.004415544473979072,0.0007019481031627084,-0.009499136442141731,-0.0028471044342137652,0.004806633153752182,0.023786313121466174,0.0,-0.007733491969066031,-0.008203445447087732,0.002885732488850712,0.036896922142823696,-0.006728014584599373,-0.002521036463202897,-0.006464473871565013,0.001602472385967113,0.018718094157685883,0.002061491341736277,-0.02135305203309157,0.0041525684404799534,-0.004143882433356172,0.0245464247598719,0.017383746197305427,-0.030769794990281207,-0.007055230874532525,-0.002438734237449447,0.022317090101346526,-0.018923689503714924,0.0,-0.004382813622646919,-0.0017763718213894553,-0.016431437286134387,0.0,-0.015532440878772258,0.015615615615615752,0.005165851005981548,0.0,-0.011352578657152224,-0.058939873417721556,0.018718094157685883,0.018710544907586835,-0.0010573722341884473,-0.00733194684338534,-0.020286914939863787,-0.008203445447087732,-0.006138531729572794,-0.023126823739358926,0.006660914581535726,0.006764626825553233,-0.004495221027478902,0.022707797772065108,-0.028246455716672836,0.008004239178937889,0.00249520153550864,0.0034854883035055906,0.01745096741456531,-0.00626136784328879
2011-01-21 00:00:00+00:00,0.007872813343061225,-0.04103759246124217,-0.01791080089908903,0.0,0.007858871903703823,0.023082578747775084,-0.0041715879677329815,-0.005930303647849966,-0.02495053857990781,-0.0017865036098423381,0.011407477309944625,0.0025421296486121125,0.01612545852925984,0.007872813343061225,-0.019927669938740844,-0.02922851239017621,0.00892117193974551,0.018743634748315197,-0.009179597983369314,-0.01059509094119726,0.011705685618728978,0.0026452654232425044,0.006679316888045683,0.0056642012090557525,-0.0021465625186334325,0.0028272184026214564,0.01154037709000355,0.0005100884153252938,-0.006013507262466411,0.01454709480984473,-0.024611826891311583,0.0035615927774212963,-0.00017232465965877353,0.0,-0.02252242325407161,-0.0018228463408048734,0.044987572493786265,0.07104585623825743,0.0005100884153252938,0.0,-0.02383610885781995,0.0030785874559249304,0.0033410725409139808,0.0005510356228322077,-0.0016622195004593054,-0.0019230920798556372,-0.001017146178436401,-0.006196464370329724,-0.0031890933009107725,0.012052126125636109,0.0,-0.0025179856115107313,-0.017783291976840365,0.0002989536621822442,-0.011485969100490934,-0.010444434733208108,-0.0020085362791865125,-0.007452419169915125,0.0038283526655620292,0.011043058648849247,0.0021160289190618187,0.006315583334693287,-0.004403430846990242,-0.011711209300330316,0.024687499999999973,-0.0172148654421187,-0.015740880883911013,-0.009279389151068518,-0.0021465625186334325,0.006348667458835555,0.01617852161785205,-0.0004538492086004764,0.00649491231868371,0.0037053288479351743,-0.006513426996265337,0.0,-0.0018478157869801226,-0.016055588409225274,0.000608601568839573,-0.00653866730071917,-0.021106736657917735,-0.027952921395544283,0.011043058648849247,0.003243847874720318,0.013015524541320378,0.0,-0.015530247004881037,-0.017783291976840365,0.0024761427816264447,-0.005677890787005091,0.0031541415249589644,0.009745027366172776,0.008160938507928428,-0.007600694236638894,0.00205247684029497,0.001936751238137413,0.019452421979705203,0.010687328835749188,-0.004640270610173913,0.015824937639703274
